time,1min,2min,3min,4min,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
2020-01-13,-7.542892492227009e-05,7.507713923352566e-05,0.0001559565037208611,0.00012154611825345991,0.00012964371775149277,0.00014781747950004,0.0002699949868508497,0.00025563987530810366,0.00024376729831039243,0.00026048078518215226,0.00034307541106826735,0.00030889395889833836,0.00021526491320809517,0.00038024433862942,0.0002676378646433054
2020-01-14,-5.9983256390963234e-05,1.0097020271338636e-05,1.734756222405956e-05,-1.734259013555211e-05,-0.0001669838631847935,-8.494119594975066e-05,-0.00012740088000560854,-0.00014321053427918912,-0.00018244802791502556,-5.808688142134264e-05,-0.00020845198454569049,-0.0001373979593035651,-0.0001394785322231218,-0.0003083105021409405,-0.00014391805843375356
2020-01-15,8.785809567741758e-05,-9.721579195751424e-05,-2.1719069497011458e-05,-1.138597731263081e-05,-0.00011486455694608,-8.953362148024259e-05,-0.00017611345591026162,0.00018882704055119998,-0.00023315305676406,0.00010162767770081518,-0.00014080223282737732,-4.12634692044729e-05,-0.00014177965979710275,-0.00020278246318956573,-2.3460722637160013e-05
2020-01-16,-0.00012191616314172367,1.0030268897107575e-05,-0.00010389730691621142,-4.540118789318002e-05,-0.0002912678074080318,1.7356822906988483e-05,-5.107164969977129e-05,-8.152620789958392e-05,-6.227928643413999e-05,-0.00015927239189536687,-0.0003814850977116791,-3.924324131116611e-05,3.9649803714093196e-05,5.157548948981597e-05,2.7837618093597617e-05
2020-01-17,-5.1171779078847776e-05,-9.715437695116706e-05,-3.998193080056134e-05,4.969462430323235e-06,3.0383700727783744e-05,-4.9174900309405004e-05,2.335506796000813e-05,-1.0884803645793057e-05,8.411970153839951e-05,0.00011274770478316856,-8.341908998092102e-05,0.00016691172892722213,0.0002687871192058859,3.177343884455836e-05,0.00010999039739333998
2020-01-21,4.5922933120676124e-05,0.00011127424481948004,0.00042019756025835997,0.00028715796451886,0.00040627666125060506,0.0004209755849436443,0.00055956192707756,0.0005342974504782703,0.0003685887322776814,0.00043327953804611803,0.00042899008898327,0.00055439206813936,0.00047364273858709895,0.0003646791054126345,0.00034328664718099997
2020-01-22,-0.00022963061167079348,-0.0002909621983293233,0.0001718002596366435,-0.0001636710228379168,8.536714710483414e-05,-0.00011495926541042509,-0.00022428049642630733,2.6325264459246443e-05,-5.3989442837747396e-05,7.128565945603911e-05,9.723035834656037e-05,0.00026115601944387394,6.55234628867672e-05,0.0002314611890121921,4.396348399683693e-05
2020-01-23,2.2868645124370308e-05,0.00026942124189096,-7.530099699092427e-05,0.00012214082397832,-0.0003060099715397399,9.307935531718513e-05,-0.0002899420527107213,-0.0006240264204677,-0.0002446829543254908,-0.00017660092079711999,-0.00022773639047107998,-0.00043841901556456,0.0002223002356245201,-0.00065216586932546,0.00041823353166495995
2020-01-24,-0.00017008917594226955,-0.0003295747748824955,-0.0002749678715750961,-0.00021546983874658668,-0.0003341060757367107,-0.0003248118725019555,-0.00032947593723458,-5.076872624590421e-05,-0.0005044976816524717,-0.0005883636000652668,-0.00047078351391779684,-0.0002988639156856801,-0.00021100788226579995,-0.00026744932060237674,-0.0002974361179809
2020-01-27,-2.8162810539901767e-05,-0.00019052490009840623,-0.00014917513366834647,-0.00015209321443281407,-0.00012757605418826776,-0.00019041723327029887,-0.00019443288806518386,0.00027340835589415296,-0.00016451911073112865,-0.00017308568684902,-0.00021077740944084187,-0.0002077938295650296,-0.0001297749555427866,-0.0002451475227036,-7.187761230384001e-05
2020-01-28,-5.835113514552904e-05,-2.575959741762001e-05,-8.209802723806492e-06,-2.3699051992421064e-05,-5.396710509122518e-05,-0.0002363671529061136,-3.376622963046126e-05,-0.00013885056278109645,-0.00013127048434949935,-9.92119351942911e-05,-0.00025732331924413997,-5.0886220384500004e-05,-0.00015881861758264003,-0.00011671894590262,-0.00013104887956329295
2020-01-29,6.199076482815478e-05,0.00012427778367138923,3.235782236388536e-05,0.00049549799835644,0.00020471039301242708,0.0005781502134648639,0.0001815347222892523,0.00045483507830548065,0.0003143454846345227,0.00021457434314110964,0.00024600107888886677,0.00016164734688285993,0.00018539031133631227,0.00031711789748389943,0.00032953850693444585
2020-01-30,-0.00019088780758324614,-0.000561299205012947,-0.0002787853748308255,-0.0002683222437551779,-0.00026180131998388,-0.0003034934882040634,0.00010525457388899608,-5.9856948697365774e-05,-0.00023483162294328668,-0.00025044598325677203,0.00018874335416252716,-6.656836372154486e-05,-0.00016320406446888126,-0.00012773894556488005,-0.0005747909915885306
2020-01-31,0.0001554577279360825,0.00011548986253338971,-0.00026002135564623255,-0.00042825385269918,-0.00041516747068062846,-0.0004923779936413,-0.000746431025051593,-0.0004740398406207199,-0.0004285638084226246,-0.00054003460741304,-0.0004531471324795399,-0.0005793369284689399,-0.000467712538457138,-0.0006493012538011397,-0.00029153156811673295
2020-02-03,1.3944259474697985e-05,7.584183232244746e-05,0.00013561932703519717,0.00012941346651624,-1.525939887789176e-05,9.566878340896629e-05,1.0318875563219998e-05,0.0002039997475494,0.00022084483145348,4.008816168692e-05,1.2736305171159997e-05,8.263815596594e-05,9.741129841102001e-05,6.802325024308001e-05,-2.0393563958200188e-06
2020-02-04,6.1016339836331506e-05,0.0002856578318136803,0.0002537434281248281,0.0003299106181703997,0.00021138307109155015,0.00016978043150817746,0.00015956020809327064,0.0001188920257432008,0.00016818095912459998,0.00014164193920152492,0.00023560427659720672,0.0003775412385306,0.00017944739870766823,0.00014992806204355998,0.00024443118125368
2020-02-05,0.00037554918340565994,0.0002714395411073221,3.9373701617668184e-05,0.00012215552225134182,-9.771975338462003e-05,-4.618982264851529e-05,-5.428098401845091e-05,-7.332017304765189e-05,-8.581021347347327e-05,-3.654168724596004e-05,-0.00017256685587288586,-2.735280391831998e-05,-0.00019990725372379998,-0.0002229430936818059,-0.00011896583707814001
2020-02-06,-6.970908698162295e-05,-0.00010437853785262147,-8.9127997895501e-05,-6.939818753479626e-05,-7.800619008961485e-05,-0.00023021762472299855,-7.970365623411978e-05,-3.221464986247842e-06,-0.00017832087877168575,-2.9165008168803432e-05,4.5646943747808625e-06,-4.6955759659061716e-05,-8.768270170149905e-05,-0.00010843107125821364,-7.787429831157598e-05
2020-02-07,2.4674758807040756e-05,-8.731469004036001e-05,8.714388512560142e-05,-7.444113855072001e-05,-3.9749626198310165e-06,-2.3565201820043684e-05,-8.853720870889484e-05,-0.00012738247257935856,-4.508487335362077e-05,-0.00021877911238012,-2.31737441915318e-05,-7.20053110511403e-05,-0.00012989140499299192,-2.5915101713846945e-05,-8.031686475177998e-05
2020-02-10,-0.00018748188879026185,-0.00012129022024269965,-0.00014872684306674832,-7.028125048658834e-07,-0.00011900474219523637,6.691504955563904e-05,-8.834025330007669e-05,-0.00010116309137403999,-9.542200398610845e-05,-9.231689513159599e-05,0.00013644402433535998,-2.424098250090002e-05,-5.437854002146022e-06,-0.00014512132092673997,2.626496597432919e-05
2020-02-11,0.00013469591250044272,0.0002582470777984826,0.00023422244043199043,0.0002736401693204636,0.00021650441560564312,0.00018011904832894752,0.00019755623141898374,0.0001383559262703331,0.00013347461438786542,0.0001906198956009773,0.00017581420750088068,0.00016648481335451075,0.00016601156144392554,7.124303326855137e-05,0.0002493129888634797
2020-02-12,4.788353183635201e-05,0.00024413736905389997,0.00026085451873358,0.00010035628346050005,9.819182252801999e-05,0.0002230811002465638,0.0003478450265445533,0.00024118702299288501,0.00018571267612329585,6.578668614290178e-05,0.0002846433625828366,0.0002864835335823752,0.0004232415320291654,0.00018737004069164002,0.00037030841959972494
2020-02-13,6.053540589106641e-05,0.00015020176410697564,9.564202387077999e-05,0.000249161843304105,-3.637541340815997e-05,0.000391446987782074,0.00018557828049777997,2.7816497818143468e-05,0.0002091285371641829,0.0003527815640212711,0.00040524747082114153,-5.985957868393998e-05,0.00015972893580252346,6.429875334912108e-05,0.00020505717659705653
2020-02-14,3.707025616354872e-05,4.889486709645677e-06,9.239358759918007e-05,7.65010379130516e-05,0.00023930005567372,2.571687632999843e-07,6.81755761808509e-05,4.055315127744633e-05,9.940989059579997e-05,-6.037177941432782e-05,-7.722266426344682e-06,1.5334815597954925e-05,9.964632095141118e-06,4.475835322857832e-06,9.757478434380975e-06
2020-02-24,0.00014190320869359973,0.00037637962827871175,0.0003234514326192601,0.00046255789958974,0.00039042585560642915,0.0004217462235420929,0.00065223102581798,0.00038314414077698,0.0005020963270569957,0.0004067728155787944,0.00013679661356457768,0.00047571726909992004,0.0003697684143156923,0.00050118162990752,0.00040282240106641993
2020-02-25,0.00023339662153448732,0.00010950293283771701,0.00018061317077051997,0.00014577017752742,8.247747005616381e-05,3.3473048832299976e-05,6.211346445502002e-05,0.0004154543252189001,0.00021264310705256705,9.01281078340992e-05,0.00041134275247444,0.0002516120656893,0.00034130196843375996,0.0002797315658507,0.00024832886385656
2020-02-26,0.00021449480152144042,0.0003067720943160851,0.00027740708550087393,8.614101749685995e-05,0.00019963606014806594,0.00067697853104014,-9.688841309562005e-05,0.0004289749932750238,0.00026464638718351436,0.00036302564782696005,0.00014200425255772,0.00024567302642553826,0.00024680911954273857,0.00041348164312166513,0.00023278486480087036
2020-02-27,5.628802230020812e-05,0.0001776530146498236,0.00023818619437866614,0.0005702448033753201,0.00022891820980445004,0.00041038377532394,0.0005348781546124401,5.0783168386411556e-05,0.00041886687940434,0.0004786130741194,0.00033374629997114,0.00027688862540019716,0.0004075351533711826,0.00057938333122836,0.0002444063506914729
2020-02-28,0.0016797448904839,0.0018944353606153799,0.0018027503044033798,0.0020772158871807537,0.0021149104465108207,0.0015282163901926154,0.0020258390144638054,0.0020557110483593,0.00231086270380626,0.0015354128606773437,0.0017982171432280776,0.0023755593512753198,0.00151666299613404,0.00197596221030078,0.0017846626887875
2020-03-09,0.00046111849322892005,0.00021445725603263998,0.0015024374087520638,0.00152935503391136,0.0009252798963183199,0.00113820819686728,0.0016870536351762003,0.0007601979850507534,0.00166140607209334,0.0013302858192754707,0.0011997740868723897,0.0013385784741658598,0.0017887831726039998,0.00162176493148634,0.0011849517940220999
2020-03-10,0.00037500446865086,-0.00031891213237517975,0.00025837110022608,0.00035729488933588,0.0003607020605192401,0.0006983279563855401,0.0004883060289736599,0.0010169733247593598,8.883720603818004e-05,0.00058344618714474,0.00056218387419126,0.00019886542815682006,0.0004510653369668,0.00035319543422214006,0.00060525485759186
2020-03-11,-0.00026300028513432,-0.00021618300424648004,0.00014531524951935998,0.00014439074107306,0.00047713189318648007,0.0006234558440026481,0.0007319147962985445,-0.00014970508156464008,2.203062046384997e-05,0.0010884902012124199,-0.00020462461625615994,-0.00017190675100296895,6.682166850295991e-05,-0.00034306522105817994,0.00062443372646932
2020-03-12,-9.694893086372e-05,-0.00143171629862334,-0.0007780438574417,-0.00072324926902276,-0.0014639065672561,-0.0006781956252773,0.00028536967657986,-0.0011846491905846402,-0.0008227874754164333,-0.00011227801540660001,-0.0008801546849805999,0.0003007341643460602,-0.00118933295681484,-0.00027331151612876005,-0.0009174127163543999
2020-03-13,-0.0008596174854105602,-0.0012374657473602202,-0.0019363755101315405,-0.00134754432919066,-0.00229154301719612,-0.0033925679868419397,-0.00081465437450896,-0.0017573720786276399,-0.0032575240665781804,-0.0021574181886099197,-0.004054861381895,-0.0026724219797748397,-0.00204391533775782,-0.0007307060869694601,-0.00249120551958964
2020-03-16,-0.0020248637913876802,-0.0007900460844554198,-0.00139608401697244,-0.00228526715236336,0.0012888256800331402,0.0009385883049291402,-0.0017882964186814198,-0.0035240724148921402,-0.00261726355681682,-0.00229295032069032,-0.00215846790571884,-0.0018585556464552119,-0.0003070674588591,-0.0030322903849534797,-0.00216472633274674
2020-03-17,0.0007157792826521759,0.0027518666941824996,0.00235531070596272,0.00148813964863564,0.00248015248535494,0.0029404716786863997,0.00249238800626818,0.00383474214700512,0.00146187517024512,0.00331399786489538,0.002635652618572064,0.00389531600822852,0.00259986510907198,0.0030210796190539998,0.00281819183810214
2020-03-18,0.0023311978455883603,0.0031825134181785396,0.00296260411485712,0.002848478454632,0.0037857949429504203,0.00218821589408206,0.005459612635692919,0.0033623417769934596,0.005361625406328599,0.0020329247601477396,0.0033549263313176598,0.00430329639485552,0.00228194465142946,0.0027025288744863822,0.0018975853082504796
2020-03-19,0.00086898411706552,0.00317357308188058,0.0025408756342461397,0.0038046939195609,0.000410044332027196,0.00140904065824822,0.00168454808311082,0.0038678845216321795,0.00198066217269596,0.00427284057647004,0.0013556333096802205,0.0022862265186288115,0.0026049379467602005,0.0031103551091119603,0.0036886583248311603
2020-03-20,0.0019278680704453114,0.00155703825689862,0.0019724597510165395,0.00207459258887948,0.0009208759395948493,0.00121030588227652,0.0024829407592798997,0.0010001501248644244,0.0008090247322359601,0.0016004161661069085,0.0006857343385632709,0.0017302031751821184,-0.0003017322076025745,0.00106491796192691,0.0008007801648612821
2020-03-30,0.00049315320401758,0.0009250999622152,0.0012746985053989199,0.0014459225602393398,0.0018143241679854799,0.0011456181193377,0.00107361715046634,0.0011992016262318199,0.00086149463208848,0.0007604913195236051,0.0007778557425967199,0.00081701217893706,0.0007284527121572799,0.0012521195269676092,0.00112031780459794
2020-03-31,0.0003747072585702161,0.0004997372350477,-0.0001692651080579793,-0.00035608800725285984,-0.00028538812649077155,-0.000440099709977265,-0.00039265439459786,5.129308055941175e-05,-0.0003985314487345511,0.0002803147961441401,-0.00030751675849232545,-0.00012087670805846521,-0.00018246326377570118,7.837924316036783e-05,-0.00028698165182190576
2020-04-01,-0.0014501878205144551,0.00020459236252819997,0.00089879958422734,3.234586571713825e-06,-8.572945192504005e-05,0.00035568142848382,-3.118734802248003e-05,4.7291899753376586e-05,-6.545819864956003e-05,0.00022746570936485198,0.00015292021316836007,-0.0004693813040960801,0.0002603186779276108,0.0008803043855724,9.42824020491918e-05
2020-04-02,0.00012519197146240003,0.00029201212378524006,0.00018714103573343999,0.0005172040984438871,0.0005777587571510399,0.0004795421732405743,0.00081820606968428,0.0006078879368428948,0.0008474294744349053,0.0007885015554791432,0.0006256866048180247,0.0004924178842936658,0.00065486719516428,0.0009470205828060801,0.0008569936566246654
2020-04-03,0.0001790269697669459,2.7931378478067633e-05,0.00051722689285666,0.0005525961089485083,0.0004361414130993538,0.00030677916550773997,0.0005341503198108399,0.00038751499744446854,0.0003790178850835626,0.0006809289986156635,0.0005223348332286221,0.0006073091310782072,0.0007372252633906734,0.0003527692550868859,0.0006062352307212125
2020-04-06,0.0004549069973084002,0.0008396118499063401,0.00053527278333028,8.493183333745987e-05,-0.00022854576723486006,-0.0001612056988561799,8.040954201550009e-05,-0.00012959124087599995,-0.00013465273488143985,0.00015065617779379988,0.00038840307015250013,-0.00048548397600904,-3.7641072357620086e-05,0.00048208863825020007,0.00020330644197307993
2020-04-07,-1.7398628119064975e-05,0.00042426352127238,0.00033058672467790423,0.00048274146196866495,0.00049031408399824,0.00093923980828312,0.00071766112375802,0.00108986322954614,0.00111356657230248,0.0011710754566110798,0.00020909395409466,0.00134428373106989,0.0010151515995961537,0.0010721366658801676,0.0012263763523908601
2020-04-08,-0.00020106640281801702,-0.00012479681505501587,-0.0003190006162743333,-5.5130474753586794e-05,-0.00012195140350611497,-1.0994267373684249e-05,-3.964215735697312e-05,-0.00015422367316455832,9.352836125520804e-05,-0.0002179145796499017,-0.000134791841692723,0.0004149350287287223,-0.00023239118969549692,-0.00022434612793703702,-7.296108557692189e-05
2020-04-09,-4.6047148337518e-05,-0.00013497186123311998,0.00025041179614442,-3.678367593517996e-05,0.0003324040609682067,5.730160262369995e-05,-7.055589532651997e-05,0.00020162822753361996,-7.625816876046001e-05,0.00010003005873978001,0.00015679032710224,0.00021416520206615997,0.00033933240397706005,5.403916961152001e-05,0.0002880393530186401
2020-04-13,7.831561468829593e-05,0.0005346283459769798,0.0002367307672251212,0.0011517583825792,0.00062610273792176,0.0005631913023845032,0.0005033166011788199,0.0008116691901775599,0.00060410325741849,0.00068211632037368,0.00116924967722273,0.0006987375451338799,0.00049792147611788,0.00061005526508138,0.0007048656136791198
2020-04-14,0.00011438335229950003,-0.00018899567526000093,0.0005546207568937986,0.0006230217992113801,0.00047998210455332,0.0005242592592763336,0.0004889827569103209,0.0003128153368957593,0.0004685099506948,0.00021895169397663728,0.00012637078939937925,0.0004790352084693394,0.00037360927170423583,0.0005427718043780023,0.0007246684295175153
2020-04-15,0.0003427548587141801,0.00058146992067662,0.00013270389041579998,0.00021585529206094,0.0005619989440606927,0.0003569554746794719,0.00035218791278008,0.0007361664247780446,0.000658153339826631,0.00039655395247237995,0.0005752840646109465,4.145793037667017e-05,0.00016491629344472263,0.0003858888852308374,0.0004850747301498
2020-04-16,-0.0003034805681363247,-0.00063320702224124,-0.0009996760727135,-0.00053414152046782,-0.00040633493660458003,-0.0004191772410245,-0.0007037675898669601,-0.00018205204703024215,-0.00031645103053858006,-0.00040834774761229996,-0.00041547436749792,-0.00041226834716058,-0.00047947986888126,-0.00046721549189853996,-0.0004322202911913
2020-04-17,-0.00011815231932141034,-2.6692561408963136e-05,0.00017226035570488,-0.00014558920368752003,-0.0001817888061801,-0.00012946882878138005,-0.00021691455531246,-0.00015547022669373995,-0.0004181305840998798,-3.056192344694002e-05,1.3706781315859996e-05,9.986538865199783e-05,0.00010815286775489022,1.0507086843259978e-05,0.00011408143831974005
2020-04-20,0.0004465237087258675,0.00034937572016724005,-0.00012095766769842,6.940106993049998e-05,-0.00019689280303148001,5.305269999660001e-05,0.00027876186897254,-1.1279888468019965e-05,0.00011096052084299999,5.2949204325700034e-05,0.00047762564139351997,0.00024743412436017774,0.00017913083688821997,0.00016972942071225993,0.00017052817699828
2020-04-21,0.000366916809455,0.0003856415150582,0.000744574840493783,0.0006126378312392401,0.0009722749495505399,0.0008926567107337601,0.0005917150000292199,0.00052193464185004,-0.00025974668398143994,0.0004988725659922787,-7.086855751402008e-05,0.0004987118639517784,0.00058876528143044,0.0005982119785115199,0.0005373897007659801
2020-04-22,0.0009373488001736891,0.0008579065540189948,0.00074113944242892,0.0008430815154744202,0.0008392278207555193,0.0010099550036873723,0.0008193867793170001,0.0007465749190765401,0.0007768278951340999,0.0008167854613867801,0.00075166842314544,0.00091031243583384,0.0007243579310831816,0.0007793684691352078,0.0006701031152830401
2020-04-23,-0.00022763127823344258,-0.00023907877484137112,-0.0003265273742880453,-0.00012057359023195137,-7.958421988079936e-06,-0.00030642698130706116,-0.0005131734460202592,-0.00026679379848996,-0.0001887102744863503,-0.0002628315575979259,9.283789653158e-05,-0.00018769642205848,-0.00018238020146955997,-0.00023775796182513628,-9.916904970587998e-05
2020-04-24,-0.0001089311467380929,0.00032371875836584,0.00031555691879203994,0.0002506609975016001,0.00063512269834184,0.0002944979261509,0.0006719379448617399,0.0007606366562184601,0.00039077798017268,0.0008796239785908201,0.00038605599535930003,0.00059177230120012,0.00042658320251228,0.00054679478483108,0.0006696702880233522
2020-04-27,1.7438565716724758e-06,-1.4270475196499494e-05,0.0001843985166163808,-8.427475834306414e-05,0.0001270020669119955,0.00017251782577314,0.0001338641988488223,0.0002867790006147586,0.00010143716132388,0.00019249348778684777,0.00017141815605614002,0.0002526516557630104,0.0002483412285289641,0.00012413617052844,0.00031816942641262134
2020-04-28,0.00010616407107980764,0.00016651997345585478,0.0005668724643831,0.00051506544330656,0.0004955905195995421,0.00022606967458005828,0.00025299294267538,0.0005391302754577424,0.0004493437207844559,0.00030037996800204,0.00029884565354927996,0.0004759616828210733,0.00036108760645242296,0.0005641540721548601,0.0001613698367307044
2020-04-29,0.00025464039288091166,0.00032755828756126195,0.00011910210919875998,-0.0001164835682815,8.39220778870004e-06,-9.606315308042117e-05,-4.089621955e-05,-0.0005043596262038,-0.00040692586848449996,-0.0007059444529848199,1.605961369423297e-05,-0.0006540998422025201,-0.0005770918940494801,-0.00057082965598152,-6.811577526737999e-05
2020-04-30,0.0009038111392149157,0.000933210297337459,0.000671386491997257,0.0009201196422182692,0.00045990449951034153,0.0008596103612820447,0.0009775212128231142,0.0007457462584015385,0.0009478533353935,0.0009662604092179597,0.0011270725014425201,0.0008232006693191998,0.0011290845470506743,0.0008560078378121765,0.00083663094141788
2020-05-01,-0.0004532065000679189,-6.206017330597394e-05,-0.0003846491232736401,-0.00013821445592162004,-0.0009600167005622201,-0.0003782962156754013,-0.00038507351792874003,-0.0009126928719158201,-0.0003026250924290599,-0.00013409609922282085,-0.00034643999227262,-0.0009115588449890792,-0.00066365958928414,-0.00018655807486346685,-7.232848048612638e-05
2020-05-04,-3.3275110309408955e-05,-0.00023056842411504002,-0.00018255460492186003,-0.00023355311231277996,-0.00018067571261753094,-0.00040235725404744,-0.00038487509173799997,-0.00024414305012082,-0.0002723531937003199,-0.0003871983312531,-0.00031492991183742,-0.0001483229611049,-0.00023359089691163995,-0.00029577484681692,-0.00030625619027706
2020-05-05,0.00015261503589412,0.00012488519649715943,0.0006933974125731727,-0.00032758245232214,1.8193817030352018e-05,8.851860975901996e-05,0.0008862405701095127,0.0007673114592876239,0.00016142728483426968,-0.0003424679231057823,0.0002111883318875728,-0.00035730250344976033,-5.2335075791565243e-05,0.0009932393888981504,-4.100613158797741e-05
2020-05-06,-0.0002950964763442027,-0.00010423154168356307,-5.106732508751911e-05,-0.00022677722700674728,-9.335169320125643e-05,-0.00016295948461774942,-0.00022304616313644038,-0.00030979274495126,-6.234934212315843e-06,0.0004980404739791829,-0.0002646952310879491,-8.669204437964991e-05,-0.00023473836617678157,-0.0002101064636822783,7.711056749132811e-05
2020-05-07,8.907581865442935e-05,0.00021080688270099998,0.00015109268120504273,0.00019971751193772003,0.00015533601646789365,0.0001669141266463458,0.00027473979365947015,0.00028243828234924,0.00022173380610576,0.00025469581436976,0.00025625247079164,0.00012142411658415998,0.0002477385546722807,0.00031613312739442,0.0001926110823722837
2020-05-08,6.445855691398002e-05,0.00010924621862302001,0.00015943460381599999,0.00010188464104279997,0.00018247439026038002,0.00023537629965663997,0.00024657940791544,4.8604539407060004e-05,0.0002572426661828956,-5.035410626389501e-05,3.374704141252993e-05,-9.769087844046514e-05,0.000176065087150998,0.00017885772686760003,-2.834393700853974e-05
2020-05-11,0.0001258510418215323,0.0001534988136306493,0.0003770163073557973,0.0002604035055330401,0.00025876403698708454,0.00045017648884229276,0.0003441042267632342,0.0002901247043993561,2.7477154695239445e-05,0.00029463486130999387,0.00020346078488559438,2.874069189034473e-05,0.00038021724360341725,0.0006209294225657526,8.805117814304727e-05
2020-05-12,0.00013686032906918172,-8.337994392107351e-05,4.6050986547154585e-05,-8.153163546755999e-05,-0.00014984080172092003,-0.00031302654289062,-6.425068628143999e-05,-0.00012438038503283997,-0.00018933202610465997,-0.00010861202756862387,-0.00010588285614830007,-0.00011272189760353995,-0.00018262236627633144,-0.00050062056891154,-0.00019489485692684001
2020-05-13,-9.374207330379999e-05,0.00021754707040699188,0.00033541019197698256,0.00024276234959132002,9.097693209481997e-05,0.00021865925076791341,0.00030637058365126,0.00017569406157604,0.00042117220229883994,7.30166271404e-05,0.00012335947276676,0.0003234404363569518,0.00020195578164340096,0.00047914598874706,0.00031457063277416
2020-05-14,-5.92764415788e-05,-0.00045692045219540003,-0.00084008601619248,-0.00035001629370350106,-0.0004309981866957001,-0.0004422624022207778,-0.0004948839995004527,-0.00048349931850546004,-0.0007670481436726999,-0.00032105611348207997,-0.00044046333511284,-0.00053485117800286,-0.00032720144075694,-0.0006944560374412601,-0.0004950416031606
2020-05-15,-0.0001398677910873061,-0.0003274149153101106,0.00014459424955488002,9.964979469108607e-05,0.0004844175819671748,0.00056085042854916,0.00053867634781492,0.00022830688789901997,0.00018429038479987996,0.0004263909235124,9.904503904836943e-06,0.00012762758022213995,0.00014423174468269998,0.00046710425577901513,0.00030077851524807264
2020-05-18,8.180804618344e-05,0.00014828974305117134,5.348801144358002e-05,0.00022671097984653995,0.00016129172067562005,0.00011945245400490001,0.00020969817364998,7.56065090380014e-07,0.00012807030871646,0.00031139643395210003,-0.00010190460415287999,0.00011634241935859997,8.387653442972e-05,-3.036702258138e-05,0.00017871027966180007
2020-05-19,-3.481106607729584e-05,4.268853832997309e-06,-2.7080552638342388e-05,-0.00016446140715179884,-0.0001849524480058746,-2.8270081215779987e-05,-0.0001497246008557263,-0.00014317652519185462,-0.00023886961890511998,-0.00014120961685442002,-9.595497041777891e-05,1.3190327339506792e-05,-4.0638863811182176e-05,-0.0002505737824045155,-5.310853548982657e-05
